Modelname,Rotated,True,Predicted
4-Channel CNN,1,-0.7373142857142857,-0.8466510772705078
4-Channel CNN,0,-0.7373142857142857,-0.7281103134155273
4-Channel CNN,1,-0.7373142857142857,-0.5211434960365295
4-Channel CNN,0,-0.7373142857142857,-0.5731768012046814
4-Channel CNN,1,-0.7373142857142857,-0.5925734639167786
4-Channel CNN,0,-0.7373142857142857,-0.7086973190307617
4-Channel CNN,1,-0.7373142857142857,-0.5794204473495483
4-Channel CNN,0,-0.7373142857142857,-0.9670253396034241
4-Channel CNN,1,-0.7373142857142857,-1.0201915502548218
4-Channel CNN,0,-0.7373142857142857,-0.45340481400489807
4-Channel CNN,1,-0.7373142857142857,-0.891841471195221
4-Channel CNN,0,-0.7373142857142857,-0.5316620469093323
4-Channel CNN,1,-0.7373142857142857,-0.8838861584663391
4-Channel CNN,0,-0.7373142857142857,-0.8061296939849854
4-Channel CNN,1,-0.7373142857142857,-0.8892017006874084
4-Channel CNN,0,-0.7373142857142857,-0.7492997646331787
4-Channel CNN,1,-0.7373142857142857,-1.0148519277572632
4-Channel CNN,0,-0.7373142857142857,-0.5601100325584412
4-Channel CNN,1,-0.7373142857142857,-0.9795254468917847
4-Channel CNN,0,-0.7373142857142857,-0.5714224576950073
4-Channel CNN,1,-0.7373142857142857,-0.8853451013565063
4-Channel CNN,0,-0.7373142857142857,-0.6514065861701965
4-Channel CNN,1,-0.7373142857142857,-0.9349676370620728
4-Channel CNN,0,-0.7373142857142857,-0.8955576419830322
4-Channel CNN,1,-0.7373142857142857,-0.8978050947189331
4-Channel CNN,0,-0.7373142857142857,-0.4576008915901184
4-Channel CNN,1,-0.7373142857142857,-1.032374620437622
4-Channel CNN,0,-0.7373142857142857,-0.8165062665939331
4-Channel CNN,1,-0.7373142857142857,-0.7670156359672546
4-Channel CNN,0,-0.7373142857142857,-0.1130446195602417
4-Channel CNN,1,-0.7373142857142857,-0.9210405349731445
4-Channel CNN,0,-0.7373142857142857,-0.7360209822654724
4-Channel CNN,1,-0.7373142857142857,-0.7652885913848877
4-Channel CNN,0,-0.7373142857142857,-0.5077261924743652
4-Channel CNN,1,-0.7373142857142857,-0.6762021780014038
4-Channel CNN,0,-0.7373142857142857,-0.6097158789634705
4-Channel CNN,1,-0.7373142857142857,-0.7337428331375122
4-Channel CNN,0,-0.7373142857142857,0.018400540575385094
4-Channel CNN,1,-0.7373142857142857,-0.7828006148338318
4-Channel CNN,0,-0.7373142857142857,-0.6571462750434875
4-Channel CNN,1,-0.7373142857142857,-1.080566167831421
4-Channel CNN,0,-0.7373142857142857,-0.4507720172405243
4-Channel CNN,1,-0.7373142857142857,-0.6718268990516663
4-Channel CNN,0,-0.6732,-0.45827439427375793
4-Channel CNN,1,-0.6732,-0.9619256854057312
4-Channel CNN,0,-0.6732,-0.19013753533363342
4-Channel CNN,1,-0.6732,-0.393802672624588
4-Channel CNN,0,-0.6732,-0.12523849308490753
4-Channel CNN,1,-0.6732,-0.008981756865978241
4-Channel CNN,0,-0.6732,-0.36492177844047546
4-Channel CNN,1,-0.6732,-0.41152897477149963
4-Channel CNN,0,-0.6732,-0.0654236376285553
4-Channel CNN,1,-0.6732,-0.4226239025592804
4-Channel CNN,0,-0.6732,-0.5228433609008789
4-Channel CNN,1,-0.6732,-0.8566402196884155
4-Channel CNN,0,-0.6732,-0.25712916254997253
4-Channel CNN,1,-0.6732,-0.7937977313995361
4-Channel CNN,0,-0.6732,-0.42668649554252625
4-Channel CNN,1,-0.6732,-0.8330318927764893
4-Channel CNN,0,-0.6732,-0.5554112195968628
4-Channel CNN,1,-0.6732,-0.9888424277305603
4-Channel CNN,0,-0.6732,-0.6910418272018433
4-Channel CNN,1,-0.6732,-0.6517149806022644
4-Channel CNN,0,-0.6732,-0.8380759954452515
4-Channel CNN,1,-0.6732,-0.8198821544647217
4-Channel CNN,0,-0.6732,-0.9166660904884338
4-Channel CNN,1,-0.6732,-0.7746932506561279
4-Channel CNN,0,-0.6732,-0.6711831092834473
4-Channel CNN,1,-0.6732,-1.0123896598815918
4-Channel CNN,0,-0.6732,-0.895923376083374
4-Channel CNN,1,-0.6732,-0.9237170219421387
4-Channel CNN,0,-0.6732,-0.7235727906227112
4-Channel CNN,1,-0.6732,-1.0694490671157837
4-Channel CNN,0,-0.6732,-0.9378940463066101
4-Channel CNN,1,-0.6732,-0.9661458730697632
4-Channel CNN,0,-0.6732,-0.6066839694976807
4-Channel CNN,1,-0.6732,-0.8710917234420776
4-Channel CNN,0,-0.6732,-0.41514256596565247
4-Channel CNN,1,-0.6732,-0.7841742634773254
4-Channel CNN,0,-0.6732,-0.5882015824317932
4-Channel CNN,1,-0.6732,-1.0841492414474487
4-Channel CNN,0,-0.6732,-0.545368492603302
4-Channel CNN,1,-0.6732,-0.9233176112174988
4-Channel CNN,0,-0.6732,-0.07662831991910934
4-Channel CNN,1,-0.6732,-0.9593679904937744
4-Channel CNN,0,-0.6732,-0.9013949036598206
4-Channel CNN,1,-0.6732,-1.0451655387878418
4-Channel CNN,0,-0.6732,-0.6430817246437073
4-Channel CNN,1,-0.6732,-0.9863790273666382
4-Channel CNN,0,-0.6732,-0.8670729994773865
4-Channel CNN,1,-0.6732,-0.9628839492797852
4-Channel CNN,0,-0.6732,-0.844880998134613
4-Channel CNN,1,-0.6732,-1.2397363185882568
4-Channel CNN,0,-0.6732,-0.8941999673843384
4-Channel CNN,1,-0.6732,-0.9984265565872192
4-Channel CNN,0,-0.6732,-0.8229032754898071
4-Channel CNN,1,-0.6732,-0.9150180816650391
4-Channel CNN,0,-0.6732,-0.945561945438385
4-Channel CNN,1,-0.6732,-0.7042339444160461
4-Channel CNN,0,-0.6732,-0.7160783410072327
4-Channel CNN,1,-0.6732,-0.8729968667030334
4-Channel CNN,0,-0.6732,-0.7439503073692322
4-Channel CNN,1,-0.6732,-1.0671958923339844
4-Channel CNN,0,-0.6732,-0.41932663321495056
4-Channel CNN,1,-0.6732,-0.9020529389381409
4-Channel CNN,0,-0.6732,-0.7396484017372131
4-Channel CNN,1,-0.6732,-0.8445106148719788
4-Channel CNN,0,-0.6732,-0.30570995807647705
4-Channel CNN,1,-0.6732,-1.0151118040084839
4-Channel CNN,0,-0.6732,-0.47772908210754395
4-Channel CNN,1,-0.6732,-0.9073112607002258
4-Channel CNN,0,-0.6732,-0.6807220578193665
4-Channel CNN,1,-0.6732,-1.1052910089492798
4-Channel CNN,0,-0.6732,-0.8312579393386841
4-Channel CNN,1,-0.6732,-0.819242000579834
4-Channel CNN,0,-0.6732,-0.6787422299385071
4-Channel CNN,1,-0.6732,-1.0399810075759888
4-Channel CNN,0,-0.6732,-0.8292790055274963
4-Channel CNN,1,-0.6732,-0.9512609243392944
4-Channel CNN,0,-0.6732,-0.7907921075820923
4-Channel CNN,1,-0.6732,-0.9089596271514893
4-Channel CNN,0,-0.6090857142857142,-0.8006876707077026
4-Channel CNN,1,-0.6090857142857142,-0.9949219226837158
4-Channel CNN,0,-0.6090857142857142,-0.8446568846702576
4-Channel CNN,1,-0.6090857142857142,-0.8193013072013855
4-Channel CNN,0,-0.6090857142857142,-0.3727012276649475
4-Channel CNN,1,-0.6090857142857142,-0.5473388433456421
4-Channel CNN,0,-0.6090857142857142,-0.24037320911884308
4-Channel CNN,1,-0.6090857142857142,-0.6575131416320801
4-Channel CNN,0,-0.6090857142857142,-0.5489197373390198
4-Channel CNN,1,-0.6090857142857142,-0.4537026882171631
4-Channel CNN,0,-0.6090857142857142,-0.24505724012851715
4-Channel CNN,1,-0.6090857142857142,-0.7100902795791626
4-Channel CNN,0,-0.6090857142857142,0.13268622756004333
4-Channel CNN,1,-0.6090857142857142,-0.6215225458145142
4-Channel CNN,0,-0.6090857142857142,-0.7208617925643921
4-Channel CNN,1,-0.6090857142857142,-0.5769683718681335
4-Channel CNN,0,-0.6090857142857142,-0.19505192339420319
4-Channel CNN,1,-0.6090857142857142,-1.0219978094100952
4-Channel CNN,0,-0.6090857142857142,-0.1592845469713211
4-Channel CNN,1,-0.6090857142857142,-0.74491286277771
4-Channel CNN,0,-0.6090857142857142,-0.057383693754673004
4-Channel CNN,1,-0.6090857142857142,-0.6901805400848389
4-Channel CNN,0,-0.6090857142857142,-0.877691924571991
4-Channel CNN,1,-0.6090857142857142,-0.8632237911224365
4-Channel CNN,0,-0.6090857142857142,-0.7640978097915649
4-Channel CNN,1,-0.6090857142857142,-0.9173334836959839
4-Channel CNN,0,-0.6090857142857142,-0.40910494327545166
4-Channel CNN,1,-0.6090857142857142,-0.8576454520225525
4-Channel CNN,0,-0.6090857142857142,-0.5544026494026184
4-Channel CNN,1,-0.6090857142857142,-0.7072970867156982
4-Channel CNN,0,-0.6090857142857142,-0.8240122199058533
4-Channel CNN,1,-0.6090857142857142,-0.9773740172386169
4-Channel CNN,0,-0.6090857142857142,-0.4170173108577728
4-Channel CNN,1,-0.6090857142857142,-0.8775845170021057
4-Channel CNN,0,-0.6090857142857142,-0.8008940815925598
4-Channel CNN,1,-0.6090857142857142,-0.924607515335083
4-Channel CNN,0,-0.6090857142857142,-0.030180450528860092
4-Channel CNN,1,-0.6090857142857142,-0.602721095085144
4-Channel CNN,0,-0.6090857142857142,-0.4858736991882324
4-Channel CNN,1,-0.6090857142857142,-0.7463285326957703
4-Channel CNN,0,-0.6090857142857142,-0.9275142550468445
4-Channel CNN,1,-0.6090857142857142,-1.0544909238815308
4-Channel CNN,0,-0.6090857142857142,-0.7102496027946472
4-Channel CNN,1,-0.6090857142857142,-0.7998807430267334
4-Channel CNN,0,-0.6090857142857142,-0.20181405544281006
4-Channel CNN,1,-0.6090857142857142,-0.8460177183151245
4-Channel CNN,0,-0.6090857142857142,-0.7116045951843262
4-Channel CNN,1,-0.6090857142857142,-0.7985424995422363
4-Channel CNN,0,-0.6090857142857142,-0.3101426959037781
4-Channel CNN,1,-0.6090857142857142,-0.5270687937736511
4-Channel CNN,0,-0.6090857142857142,-0.20161660015583038
4-Channel CNN,1,-0.6090857142857142,-0.9446718096733093
4-Channel CNN,0,-0.6090857142857142,-0.8851456046104431
4-Channel CNN,1,-0.6090857142857142,-0.9701920747756958
4-Channel CNN,0,-0.6090857142857142,-0.36482787132263184
4-Channel CNN,1,-0.6090857142857142,-0.7134416699409485
4-Channel CNN,0,-0.6090857142857142,-0.8374371528625488
4-Channel CNN,1,-0.6090857142857142,-0.9916854500770569
4-Channel CNN,0,-0.6090857142857142,-0.4775036871433258
4-Channel CNN,1,-0.6090857142857142,-0.8849962949752808
4-Channel CNN,0,-0.6090857142857142,-0.6910347938537598
4-Channel CNN,1,-0.6090857142857142,-0.5600501298904419
4-Channel CNN,0,-0.6090857142857142,-0.7181509137153625
4-Channel CNN,1,-0.6090857142857142,-0.7665356993675232
4-Channel CNN,0,-0.6090857142857142,-0.2871914803981781
4-Channel CNN,1,-0.6090857142857142,-0.8869169354438782
4-Channel CNN,0,-0.6090857142857142,-0.6234773993492126
4-Channel CNN,1,-0.6090857142857142,-0.7687622308731079
4-Channel CNN,0,-0.6090857142857142,-0.30762943625450134
4-Channel CNN,1,-0.6090857142857142,-0.6393542885780334
4-Channel CNN,0,-0.6090857142857142,-0.6544833183288574
4-Channel CNN,1,-0.6090857142857142,-0.390943706035614
4-Channel CNN,0,-0.6090857142857142,-0.47500014305114746
4-Channel CNN,1,-0.6090857142857142,-1.1091792583465576
4-Channel CNN,0,-0.6090857142857142,-0.9519258737564087
4-Channel CNN,1,-0.6090857142857142,-0.7330471873283386
4-Channel CNN,0,-0.6090857142857142,-0.39973706007003784
4-Channel CNN,1,-0.6090857142857142,-0.8530167937278748
4-Channel CNN,0,-0.5449714285714287,-0.4470151662826538
4-Channel CNN,1,-0.5449714285714287,-0.8938038945198059
4-Channel CNN,0,-0.5449714285714287,-0.5046384334564209
4-Channel CNN,1,-0.5449714285714287,-0.43431970477104187
4-Channel CNN,0,-0.5449714285714287,-0.1346813142299652
4-Channel CNN,1,-0.5449714285714287,-0.15295448899269104
4-Channel CNN,0,-0.5449714285714287,-0.2065085917711258
4-Channel CNN,1,-0.5449714285714287,-0.7193077206611633
4-Channel CNN,0,-0.5449714285714287,-0.3140058219432831
4-Channel CNN,1,-0.5449714285714287,-0.8099843263626099
4-Channel CNN,0,-0.5449714285714287,-0.595975399017334
4-Channel CNN,1,-0.5449714285714287,-0.31551748514175415
4-Channel CNN,0,-0.5449714285714287,-0.3867778480052948
4-Channel CNN,1,-0.5449714285714287,-0.7052876949310303
4-Channel CNN,0,-0.5449714285714287,-0.4019697308540344
4-Channel CNN,1,-0.5449714285714287,-0.9808714985847473
4-Channel CNN,0,-0.5449714285714287,-0.7403683066368103
4-Channel CNN,1,-0.5449714285714287,-1.1532526016235352
4-Channel CNN,0,-0.5449714285714287,-0.9025600552558899
4-Channel CNN,1,-0.5449714285714287,-0.9110600352287292
4-Channel CNN,0,-0.5449714285714287,-0.45880773663520813
4-Channel CNN,1,-0.5449714285714287,-0.3995303511619568
4-Channel CNN,0,-0.5449714285714287,-0.960783839225769
4-Channel CNN,1,-0.5449714285714287,-0.7795125246047974
4-Channel CNN,0,-0.5449714285714287,-0.4677523076534271
4-Channel CNN,1,-0.5449714285714287,-0.6038598418235779
4-Channel CNN,0,-0.5449714285714287,-0.43555307388305664
4-Channel CNN,1,-0.5449714285714287,-0.7781797647476196
4-Channel CNN,0,-0.5449714285714287,-0.6243960857391357
4-Channel CNN,1,-0.5449714285714287,-0.79874587059021
4-Channel CNN,0,-0.5449714285714287,-0.7117984294891357
4-Channel CNN,1,-0.5449714285714287,-0.9250463843345642
4-Channel CNN,0,-0.5449714285714287,-0.819130539894104
4-Channel CNN,1,-0.5449714285714287,-0.8863328099250793
4-Channel CNN,0,-0.5449714285714287,-0.4180379807949066
4-Channel CNN,1,-0.5449714285714287,-0.6216252446174622
4-Channel CNN,0,-0.5449714285714287,-0.8643727898597717
4-Channel CNN,1,-0.5449714285714287,-0.7795882821083069
4-Channel CNN,0,-0.5449714285714287,-0.8377866744995117
4-Channel CNN,1,-0.5449714285714287,-1.009406328201294
4-Channel CNN,0,-0.5449714285714287,0.053450558334589005
4-Channel CNN,1,-0.5449714285714287,-1.0047935247421265
4-Channel CNN,0,-0.5449714285714287,-0.7102721929550171
4-Channel CNN,1,-0.5449714285714287,-0.8066290020942688
4-Channel CNN,0,-0.5449714285714287,-0.3939075469970703
4-Channel CNN,1,-0.5449714285714287,-1.067747950553894
4-Channel CNN,0,-0.5449714285714287,-0.028618721291422844
4-Channel CNN,1,-0.5449714285714287,-0.8426609635353088
4-Channel CNN,0,-0.5449714285714287,-0.7425281405448914
4-Channel CNN,1,-0.5449714285714287,-0.9910240769386292
4-Channel CNN,0,-0.5449714285714287,-0.5694473385810852
4-Channel CNN,1,-0.5449714285714287,-0.9688766002655029
4-Channel CNN,0,-0.5449714285714287,-0.6428641676902771
4-Channel CNN,1,-0.5449714285714287,-0.5869447588920593
4-Channel CNN,0,-0.5449714285714287,-0.2326502799987793
4-Channel CNN,1,-0.5449714285714287,-0.9963954091072083
4-Channel CNN,0,-0.5449714285714287,-0.5874372124671936
4-Channel CNN,1,-0.5449714285714287,-1.1381984949111938
4-Channel CNN,0,-0.5449714285714287,-0.5206519961357117
4-Channel CNN,1,-0.5449714285714287,-0.8496571779251099
4-Channel CNN,0,-0.5449714285714287,-0.3677060008049011
4-Channel CNN,1,-0.5449714285714287,-0.9306163787841797
4-Channel CNN,0,-0.5449714285714287,-0.6237633228302002
4-Channel CNN,1,-0.5449714285714287,-0.82767653465271
4-Channel CNN,0,-0.5449714285714287,-0.7398697137832642
4-Channel CNN,1,-0.5449714285714287,-0.8699129223823547
4-Channel CNN,0,-0.5449714285714287,-0.39137646555900574
4-Channel CNN,1,-0.5449714285714287,-0.8125282526016235
4-Channel CNN,0,-0.5449714285714287,-0.6682499647140503
4-Channel CNN,1,-0.5449714285714287,-0.8084395527839661
4-Channel CNN,0,-0.5449714285714287,-0.5068272352218628
4-Channel CNN,1,-0.5449714285714287,-0.9111610054969788
4-Channel CNN,0,-0.5449714285714287,-0.6681418418884277
4-Channel CNN,1,-0.5449714285714287,-0.901108980178833
4-Channel CNN,0,-0.5449714285714287,-0.8298094868659973
4-Channel CNN,1,-0.5449714285714287,-0.7783737182617188
4-Channel CNN,0,-0.5449714285714287,-0.8819606304168701
4-Channel CNN,1,-0.5449714285714287,-0.861900806427002
4-Channel CNN,0,-0.4808571428571428,-0.10986414551734924
4-Channel CNN,1,-0.4808571428571428,-0.7644146680831909
4-Channel CNN,0,-0.4808571428571428,-0.6822074055671692
4-Channel CNN,1,-0.4808571428571428,-0.7256725430488586
4-Channel CNN,0,-0.4808571428571428,-0.3632912039756775
4-Channel CNN,1,-0.4808571428571428,-0.597481369972229
4-Channel CNN,0,-0.4808571428571428,-0.29905393719673157
4-Channel CNN,1,-0.4808571428571428,-0.28773587942123413
4-Channel CNN,0,-0.4808571428571428,-0.07040810585021973
4-Channel CNN,1,-0.4808571428571428,0.025169555097818375
4-Channel CNN,0,-0.4808571428571428,-0.276827335357666
4-Channel CNN,1,-0.4808571428571428,-0.8615155220031738
4-Channel CNN,0,-0.4808571428571428,-0.23133081197738647
4-Channel CNN,1,-0.4808571428571428,-0.2395271211862564
4-Channel CNN,0,-0.4808571428571428,-0.47426608204841614
4-Channel CNN,1,-0.4808571428571428,-0.8233060836791992
4-Channel CNN,0,-0.4808571428571428,0.06737968325614929
4-Channel CNN,1,-0.4808571428571428,-0.819860577583313
4-Channel CNN,0,-0.4808571428571428,-0.7592776417732239
4-Channel CNN,1,-0.4808571428571428,-0.7551759481430054
4-Channel CNN,0,-0.4808571428571428,-0.599004328250885
4-Channel CNN,1,-0.4808571428571428,-0.8451210260391235
4-Channel CNN,0,-0.4808571428571428,-0.18161877989768982
4-Channel CNN,1,-0.4808571428571428,-0.7058849334716797
4-Channel CNN,0,-0.4808571428571428,-0.6023253798484802
4-Channel CNN,1,-0.4808571428571428,-0.7758320569992065
4-Channel CNN,0,-0.4808571428571428,-0.3373715877532959
4-Channel CNN,1,-0.4808571428571428,-0.7136442065238953
4-Channel CNN,0,-0.4808571428571428,-0.6001501679420471
4-Channel CNN,1,-0.4808571428571428,-0.6653345227241516
4-Channel CNN,0,-0.4808571428571428,-0.47436782717704773
4-Channel CNN,1,-0.4808571428571428,-0.427329957485199
4-Channel CNN,0,-0.4808571428571428,-0.026441074907779694
4-Channel CNN,1,-0.4808571428571428,-0.855204164981842
4-Channel CNN,0,-0.4808571428571428,-0.30454763770103455
4-Channel CNN,1,-0.4808571428571428,-0.8533370494842529
4-Channel CNN,0,-0.4808571428571428,-0.6133589744567871
4-Channel CNN,1,-0.4808571428571428,-1.1054576635360718
4-Channel CNN,0,-0.4808571428571428,-0.5562195181846619
4-Channel CNN,1,-0.4808571428571428,-0.8283038139343262
4-Channel CNN,0,-0.4808571428571428,-0.38489416241645813
4-Channel CNN,1,-0.4808571428571428,-0.7509176135063171
4-Channel CNN,0,-0.4808571428571428,-0.694046139717102
4-Channel CNN,1,-0.4808571428571428,-0.6559947729110718
4-Channel CNN,0,-0.4808571428571428,-0.5849644541740417
4-Channel CNN,1,-0.4808571428571428,-0.8704478144645691
4-Channel CNN,0,-0.4808571428571428,-0.4682749807834625
4-Channel CNN,1,-0.4808571428571428,-1.0297777652740479
4-Channel CNN,0,-0.4808571428571428,-0.3584723472595215
4-Channel CNN,1,-0.4808571428571428,-0.46387097239494324
4-Channel CNN,0,-0.4808571428571428,-0.32417288422584534
4-Channel CNN,1,-0.4808571428571428,-0.9573083519935608
4-Channel CNN,0,-0.4808571428571428,-0.22846755385398865
4-Channel CNN,1,-0.4808571428571428,-0.8325977921485901
4-Channel CNN,0,-0.4808571428571428,-0.7103536128997803
4-Channel CNN,1,-0.4808571428571428,-0.40403255820274353
4-Channel CNN,0,-0.4808571428571428,-0.377916544675827
4-Channel CNN,1,-0.4808571428571428,-0.8442482352256775
4-Channel CNN,0,-0.4808571428571428,-0.34500354528427124
4-Channel CNN,1,-0.4808571428571428,-0.696376621723175
4-Channel CNN,0,-0.4808571428571428,-0.21629609167575836
4-Channel CNN,1,-0.4808571428571428,-0.7117207050323486
4-Channel CNN,0,-0.4808571428571428,-0.9387915134429932
4-Channel CNN,1,-0.4808571428571428,-0.46760109066963196
4-Channel CNN,0,-0.4808571428571428,-0.794895350933075
4-Channel CNN,1,-0.4808571428571428,-0.8359853029251099
4-Channel CNN,0,-0.4808571428571428,-0.24365292489528656
4-Channel CNN,1,-0.4808571428571428,-1.0757523775100708
4-Channel CNN,0,-0.4808571428571428,-0.28308770060539246
4-Channel CNN,1,-0.4808571428571428,-0.5505957007408142
4-Channel CNN,0,-0.4808571428571428,-0.8221759796142578
4-Channel CNN,1,-0.4808571428571428,-0.5717414021492004
4-Channel CNN,0,-0.4808571428571428,-0.3352046012878418
4-Channel CNN,1,-0.4808571428571428,-0.8321775197982788
4-Channel CNN,0,-0.4808571428571428,-0.8193972110748291
4-Channel CNN,1,-0.4808571428571428,-0.8439287543296814
4-Channel CNN,0,-0.4808571428571428,-0.5640692710876465
4-Channel CNN,1,-0.4808571428571428,-0.7819427847862244
4-Channel CNN,0,-0.4167428571428571,-0.7741310000419617
4-Channel CNN,1,-0.4167428571428571,-0.8910748958587646
4-Channel CNN,0,-0.4167428571428571,-0.5437043309211731
4-Channel CNN,1,-0.4167428571428571,-0.5895904302597046
4-Channel CNN,0,-0.4167428571428571,-0.192012757062912
4-Channel CNN,1,-0.4167428571428571,-0.4195072054862976
4-Channel CNN,0,-0.4167428571428571,-0.1928456723690033
4-Channel CNN,1,-0.4167428571428571,-0.5869835019111633
4-Channel CNN,0,-0.4167428571428571,-0.314548134803772
4-Channel CNN,1,-0.4167428571428571,0.17166383564472198
4-Channel CNN,0,-0.4167428571428571,-0.5008252859115601
4-Channel CNN,1,-0.4167428571428571,-0.47971048951148987
4-Channel CNN,0,-0.4167428571428571,-0.26718372106552124
4-Channel CNN,1,-0.4167428571428571,-0.5842434763908386
4-Channel CNN,0,-0.4167428571428571,-0.08877871930599213
4-Channel CNN,1,-0.4167428571428571,-0.7757492065429688
4-Channel CNN,0,-0.4167428571428571,-0.7909355163574219
4-Channel CNN,1,-0.4167428571428571,-0.5414758920669556
4-Channel CNN,0,-0.4167428571428571,-0.037638988345861435
4-Channel CNN,1,-0.4167428571428571,-1.1036922931671143
4-Channel CNN,0,-0.4167428571428571,-0.44299769401550293
4-Channel CNN,1,-0.4167428571428571,-0.7666100263595581
4-Channel CNN,0,-0.4167428571428571,-0.5688596963882446
4-Channel CNN,1,-0.4167428571428571,-0.7371676564216614
4-Channel CNN,0,-0.4167428571428571,-0.788670539855957
4-Channel CNN,1,-0.4167428571428571,-0.5871862769126892
4-Channel CNN,0,-0.4167428571428571,-0.4339643716812134
4-Channel CNN,1,-0.4167428571428571,-0.2070392668247223
4-Channel CNN,0,-0.4167428571428571,-0.14912071824073792
4-Channel CNN,1,-0.4167428571428571,-0.5794631838798523
4-Channel CNN,0,-0.4167428571428571,-0.492769718170166
4-Channel CNN,1,-0.4167428571428571,-0.7551485896110535
4-Channel CNN,0,-0.4167428571428571,-0.285125195980072
4-Channel CNN,1,-0.4167428571428571,-0.8434653878211975
4-Channel CNN,0,-0.4167428571428571,-0.17914918065071106
4-Channel CNN,1,-0.4167428571428571,-0.6417385339736938
4-Channel CNN,0,-0.4167428571428571,0.5244568586349487
4-Channel CNN,1,-0.4167428571428571,-0.8092877268791199
4-Channel CNN,0,-0.4167428571428571,-0.3545401990413666
4-Channel CNN,1,-0.4167428571428571,-0.6681854128837585
4-Channel CNN,0,-0.4167428571428571,-0.1502736210823059
4-Channel CNN,1,-0.4167428571428571,-0.5503847002983093
4-Channel CNN,0,-0.4167428571428571,-0.7406218647956848
4-Channel CNN,1,-0.4167428571428571,-0.48951420187950134
4-Channel CNN,0,-0.4167428571428571,0.28763216733932495
4-Channel CNN,1,-0.4167428571428571,-0.6423808932304382
4-Channel CNN,0,-0.4167428571428571,-0.3787233233451843
4-Channel CNN,1,-0.4167428571428571,-0.37324002385139465
4-Channel CNN,0,-0.4167428571428571,-0.5297754406929016
4-Channel CNN,1,-0.4167428571428571,-0.5268020033836365
4-Channel CNN,0,-0.4167428571428571,-0.20078550279140472
4-Channel CNN,1,-0.4167428571428571,-0.7966476678848267
4-Channel CNN,0,-0.4167428571428571,-0.09606391936540604
4-Channel CNN,1,-0.4167428571428571,-0.679980456829071
4-Channel CNN,0,-0.4167428571428571,-0.5578382015228271
4-Channel CNN,1,-0.4167428571428571,-0.7764406204223633
4-Channel CNN,0,-0.4167428571428571,-0.5348439812660217
4-Channel CNN,1,-0.4167428571428571,-0.6312963366508484
4-Channel CNN,0,-0.4167428571428571,-0.04361893981695175
4-Channel CNN,1,-0.4167428571428571,-0.784949541091919
4-Channel CNN,0,-0.4167428571428571,-0.010638447478413582
4-Channel CNN,1,-0.4167428571428571,-1.0427659749984741
4-Channel CNN,0,-0.4167428571428571,-0.5221695899963379
4-Channel CNN,1,-0.4167428571428571,-0.7487965226173401
4-Channel CNN,0,-0.4167428571428571,-0.41549211740493774
4-Channel CNN,1,-0.4167428571428571,-0.6615827679634094
4-Channel CNN,0,-0.4167428571428571,-0.5522282719612122
4-Channel CNN,1,-0.4167428571428571,-0.9495832324028015
4-Channel CNN,0,-0.4167428571428571,-0.34720349311828613
4-Channel CNN,1,-0.4167428571428571,-0.5585771799087524
4-Channel CNN,0,-0.4167428571428571,-0.3909883201122284
4-Channel CNN,1,-0.4167428571428571,-0.7259032130241394
4-Channel CNN,0,-0.4167428571428571,-0.0986500233411789
4-Channel CNN,1,-0.4167428571428571,-0.7567908763885498
4-Channel CNN,0,-0.4167428571428571,0.11708573251962662
4-Channel CNN,1,-0.4167428571428571,-1.1018730401992798
4-Channel CNN,0,-0.4167428571428571,-0.07543119043111801
4-Channel CNN,1,-0.4167428571428571,-0.5135255455970764
4-Channel CNN,0,-0.3526285714285715,-0.2785288393497467
4-Channel CNN,1,-0.3526285714285715,-0.9521453976631165
4-Channel CNN,0,-0.3526285714285715,-0.4143982231616974
4-Channel CNN,1,-0.3526285714285715,-0.6696775555610657
4-Channel CNN,0,-0.3526285714285715,-0.23766715824604034
4-Channel CNN,1,-0.3526285714285715,-0.5021918416023254
4-Channel CNN,0,-0.3526285714285715,-0.08879664540290833
4-Channel CNN,1,-0.3526285714285715,-0.2522597014904022
4-Channel CNN,0,-0.3526285714285715,-0.07475710660219193
4-Channel CNN,1,-0.3526285714285715,-0.3341769874095917
4-Channel CNN,0,-0.3526285714285715,-0.3130331337451935
4-Channel CNN,1,-0.3526285714285715,-0.3413175642490387
4-Channel CNN,0,-0.3526285714285715,-0.31217846274375916
4-Channel CNN,1,-0.3526285714285715,-0.6683182120323181
4-Channel CNN,0,-0.3526285714285715,-0.311463862657547
4-Channel CNN,1,-0.3526285714285715,-0.4556499719619751
4-Channel CNN,0,-0.3526285714285715,-0.17940279841423035
4-Channel CNN,1,-0.3526285714285715,-0.6343262195587158
4-Channel CNN,0,-0.3526285714285715,-0.4280209243297577
4-Channel CNN,1,-0.3526285714285715,-1.0401365756988525
4-Channel CNN,0,-0.3526285714285715,-0.4349091053009033
4-Channel CNN,1,-0.3526285714285715,-0.7409146428108215
4-Channel CNN,0,-0.3526285714285715,-0.17026393115520477
4-Channel CNN,1,-0.3526285714285715,-0.8206519484519958
4-Channel CNN,0,-0.3526285714285715,-0.6079595685005188
4-Channel CNN,1,-0.3526285714285715,-0.9571211934089661
4-Channel CNN,0,-0.3526285714285715,-0.6747196912765503
4-Channel CNN,1,-0.3526285714285715,-0.8316815495491028
4-Channel CNN,0,-0.3526285714285715,-0.5360244512557983
