Iteration,Modelname,Metricname,Joint,Result
2,3-Layer FC,Ratio of Outliers (>= 0.5 rad),0,0.4302370773416246
2,3-Layer FC,Ratio of Outliers (>= 0.5 rad),3,0.0
2,4-Layer FC,Mean Square Error,0,0.4268789728811084
2,4-Layer FC,Mean Square Error,3,0.011874985439946861
2,4-Layer FC,R squared,0,0.5201454779540121
2,4-Layer FC,R squared,3,0.981095366970057
2,4-Layer FC,Standard Deviation of Error,0,0.6512389788310029
2,4-Layer FC,Standard Deviation of Error,3,0.10863807037212944
2,4-Layer FC,Standard deviation per Recording (avg),0,0.4418611032888293
2,4-Layer FC,Standard deviation per Recording (avg),3,0.08841320171952248
2,4-Layer FC,Ratio of Outliers (>= 0.5 rad),0,0.41469102215312864
2,4-Layer FC,Ratio of Outliers (>= 0.5 rad),3,0.0
2,5-Layer FC,Mean Square Error,0,0.4122602712693618
2,5-Layer FC,Mean Square Error,3,0.015835112398389313
2,5-Layer FC,R squared,0,0.536578355936951
2,5-Layer FC,R squared,3,0.9747909595011014
2,5-Layer FC,Standard Deviation of Error,0,0.640085579791935
2,5-Layer FC,Standard Deviation of Error,3,0.12567760975184286
2,5-Layer FC,Standard deviation per Recording (avg),0,0.41872353479266167
2,5-Layer FC,Standard deviation per Recording (avg),3,0.08648633286356926
2,5-Layer FC,Ratio of Outliers (>= 0.5 rad),0,0.4154683249125534
2,5-Layer FC,Ratio of Outliers (>= 0.5 rad),3,0.0
2,1-Channel CNN,Mean Square Error,0,0.41291843647592896
2,1-Channel CNN,Mean Square Error,3,0.012490030764364272
2,1-Channel CNN,R squared,0,0.5358385126307956
2,1-Channel CNN,R squared,3,0.980116232619645
2,1-Channel CNN,Standard Deviation of Error,0,0.6424696651872766
2,1-Channel CNN,Standard Deviation of Error,3,0.1022315510563385
2,1-Channel CNN,Standard deviation per Recording (avg),0,0.4650091975927353
2,1-Channel CNN,Standard deviation per Recording (avg),3,0.09940460324287415
2,1-Channel CNN,Ratio of Outliers (>= 0.5 rad),0,0.39759036144578314
2,1-Channel CNN,Ratio of Outliers (>= 0.5 rad),3,0.0
2,2-Channel CNN,Mean Square Error,0,0.3124580578218683
2,2-Channel CNN,Mean Square Error,3,0.0084937091265614
2,2-Channel CNN,R squared,0,0.6487659933596939
2,2-Channel CNN,R squared,3,0.986478260970277
2,2-Channel CNN,Standard Deviation of Error,0,0.5589793251297676
2,2-Channel CNN,Standard Deviation of Error,3,0.0881389032509537
2,2-Channel CNN,Standard deviation per Recording (avg),0,0.4375559436157346
2,2-Channel CNN,Standard deviation per Recording (avg),3,0.08393292158842086
2,2-Channel CNN,Ratio of Outliers (>= 0.5 rad),0,0.3245239020598523
2,2-Channel CNN,Ratio of Outliers (>= 0.5 rad),3,0.0
2,3-Channel CNN,Mean Square Error,0,0.2929583685405169
2,3-Channel CNN,Mean Square Error,3,0.008177501892141408
2,3-Channel CNN,R squared,0,0.6706855880799385
2,3-Channel CNN,R squared,3,0.9869816537330179
2,3-Channel CNN,Standard Deviation of Error,0,0.5397008516094942
2,3-Channel CNN,Standard Deviation of Error,3,0.09042817667600797
2,3-Channel CNN,Standard deviation per Recording (avg),0,0.4321180460974574
2,3-Channel CNN,Standard deviation per Recording (avg),3,0.08806770145893097
2,3-Channel CNN,Ratio of Outliers (>= 0.5 rad),0,0.3113097551496308
2,3-Channel CNN,Ratio of Outliers (>= 0.5 rad),3,0.0
2,4-Channel CNN,Mean Square Error,0,0.27297368284459744
2,4-Channel CNN,Mean Square Error,3,0.0054704353396875845
2,4-Channel CNN,R squared,0,0.6931503671205439
2,4-Channel CNN,R squared,3,0.9912912253127538
2,4-Channel CNN,Standard Deviation of Error,0,0.513371985453295
2,4-Channel CNN,Standard Deviation of Error,3,0.07335975730945644
2,4-Channel CNN,Standard deviation per Recording (avg),0,0.4194599250331521
2,4-Channel CNN,Standard deviation per Recording (avg),3,0.07054260432720184
2,4-Channel CNN,Ratio of Outliers (>= 0.5 rad),0,0.29226583754372326
2,4-Channel CNN,Ratio of Outliers (>= 0.5 rad),3,0.0
3,kNN,Mean Square Error,0,0.6792748542557328
3,kNN,Mean Square Error,3,0.03284990283715507
3,kNN,R squared,0,0.10740727518535731
3,kNN,R squared,3,0.9441246523218553
3,kNN,Standard Deviation of Error,0,0.8171863176326167
3,kNN,Standard Deviation of Error,3,0.1542993206199283
3,kNN,Standard deviation per Recording (avg),0,0.31654601059983667
3,kNN,Standard deviation per Recording (avg),3,0.0903359111281012
3,kNN,Ratio of Outliers (>= 0.5 rad),0,0.6105713175281772
3,kNN,Ratio of Outliers (>= 0.5 rad),3,0.017100660707345512
3,Linear,Mean Square Error,0,0.4020761736855607
3,Linear,Mean Square Error,3,0.017642991698555797
3,Linear,R squared,0,0.4716567745669479
3,Linear,R squared,3,0.9699905262999918
3,Linear,Standard Deviation of Error,0,0.6317867028605169
3,Linear,Standard Deviation of Error,3,0.1325788146958307
3,Linear,Standard deviation per Recording (avg),0,0.4308556279296555
3,Linear,Standard deviation per Recording (avg),3,0.12011495436665252
3,Linear,Ratio of Outliers (>= 0.5 rad),0,0.4469490866692577
3,Linear,Ratio of Outliers (>= 0.5 rad),3,0.0
3,3-Layer FC,Mean Square Error,0,0.3468486072812725
3,3-Layer FC,Mean Square Error,3,0.01071663877685592
3,3-Layer FC,R squared,0,0.5442278754590861
3,3-Layer FC,R squared,3,0.9817717598567555
3,3-Layer FC,Standard Deviation of Error,0,0.5886362301540089
3,3-Layer FC,Standard Deviation of Error,3,0.10339678130457373
3,3-Layer FC,Standard deviation per Recording (avg),0,0.4426097935065627
3,3-Layer FC,Standard deviation per Recording (avg),3,0.09553193425138791
3,3-Layer FC,Ratio of Outliers (>= 0.5 rad),0,0.39292654488923434
3,3-Layer FC,Ratio of Outliers (>= 0.5 rad),3,0.0
3,4-Layer FC,Mean Square Error,0,0.3187151233007383
3,4-Layer FC,Mean Square Error,3,0.011003715200673114
3,4-Layer FC,R squared,0,0.581196332288286
3,4-Layer FC,R squared,3,0.9812834632833836
3,4-Layer FC,Standard Deviation of Error,0,0.5632026064584733
3,4-Layer FC,Standard Deviation of Error,3,0.10469171990634496
3,4-Layer FC,Standard deviation per Recording (avg),0,0.4211167460307479
3,4-Layer FC,Standard deviation per Recording (avg),3,0.08890179110070069
3,4-Layer FC,Ratio of Outliers (>= 0.5 rad),0,0.3641663427905169
3,4-Layer FC,Ratio of Outliers (>= 0.5 rad),3,0.000388651379712398
3,5-Layer FC,Mean Square Error,0,0.3195447566683068
3,5-Layer FC,Mean Square Error,3,0.014733868927063767
3,5-Layer FC,R squared,0,0.5801061628178343
3,5-Layer FC,R squared,3,0.9749387371699393
3,5-Layer FC,Standard Deviation of Error,0,0.565162229676858
3,5-Layer FC,Standard Deviation of Error,3,0.12098690906600928
3,5-Layer FC,Standard deviation per Recording (avg),0,0.41414031758904457
3,5-Layer FC,Standard deviation per Recording (avg),3,0.08709249381596844
3,5-Layer FC,Ratio of Outliers (>= 0.5 rad),0,0.3649436455499417
3,5-Layer FC,Ratio of Outliers (>= 0.5 rad),3,0.000388651379712398
3,1-Channel CNN,Mean Square Error,0,0.3384885222301189
3,1-Channel CNN,Mean Square Error,3,0.010889485164733257
3,1-Channel CNN,R squared,0,0.5552133418704219
3,1-Channel CNN,R squared,3,0.9814777604478246
3,1-Channel CNN,Standard Deviation of Error,0,0.5739750310455478
3,1-Channel CNN,Standard Deviation of Error,3,0.1011696774925975
