Iteration,Modelname,Metricname,Joint,Result
4,3-Channel CNN,Standard deviation per Recording (avg),0,0.49295408030351
4,3-Channel CNN,Standard deviation per Recording (avg),3,0.10899869501590728
4,3-Channel CNN,Ratio of Outliers (>= 0.5 rad),0,0.34084726000777305
4,3-Channel CNN,Ratio of Outliers (>= 0.5 rad),3,0.0
4,4-Channel CNN,Mean Square Error,0,0.3149383154538417
4,4-Channel CNN,Mean Square Error,3,0.012101368204946686
4,4-Channel CNN,R squared,0,0.6128889995822169
4,4-Channel CNN,R squared,3,0.9789639402365171
4,4-Channel CNN,Standard Deviation of Error,0,0.5581174085972138
4,4-Channel CNN,Standard Deviation of Error,3,0.10751806068816382
4,4-Channel CNN,Standard deviation per Recording (avg),0,0.46200444002946217
4,4-Channel CNN,Standard deviation per Recording (avg),3,0.09817627817392349
4,4-Channel CNN,Ratio of Outliers (>= 0.5 rad),0,0.31208705790905555
4,4-Channel CNN,Ratio of Outliers (>= 0.5 rad),3,0.0
5,kNN,Mean Square Error,0,0.9668195880295375
5,kNN,Mean Square Error,3,0.13178495919160516
5,kNN,R squared,0,0.001995861101049212
5,kNN,R squared,3,0.7235232865758237
5,kNN,Standard Deviation of Error,0,0.9827602726957289
5,kNN,Standard Deviation of Error,3,0.3102746571145091
5,kNN,Standard deviation per Recording (avg),0,0.29364517957044967
5,kNN,Standard deviation per Recording (avg),3,0.13749629128219737
5,kNN,Ratio of Outliers (>= 0.5 rad),0,0.6991838321026039
5,kNN,Ratio of Outliers (>= 0.5 rad),3,0.17411581811115429
5,Linear,Mean Square Error,0,0.7912418410008403
5,Linear,Mean Square Error,3,0.03132091866895214
5,Linear,R squared,0,0.18323682932586693
5,Linear,R squared,3,0.934290645092301
5,Linear,Standard Deviation of Error,0,0.88942702623476
5,Linear,Standard Deviation of Error,3,0.1765490829433393
5,Linear,Standard deviation per Recording (avg),0,0.3937178730810149
5,Linear,Standard deviation per Recording (avg),3,0.16918368546040166
5,Linear,Ratio of Outliers (>= 0.5 rad),0,0.6369996113486203
5,Linear,Ratio of Outliers (>= 0.5 rad),3,0.003109211037699184
5,3-Layer FC,Mean Square Error,0,0.7326952134155789
5,3-Layer FC,Mean Square Error,3,0.026386719577685184
5,3-Layer FC,R squared,0,0.24367186536785634
5,3-Layer FC,R squared,3,0.9446422903521414
5,3-Layer FC,Standard Deviation of Error,0,0.8559729088794608
5,3-Layer FC,Standard Deviation of Error,3,0.16000846330371085
5,3-Layer FC,Standard deviation per Recording (avg),0,0.4455922188297395
5,3-Layer FC,Standard deviation per Recording (avg),3,0.15088708966970443
5,3-Layer FC,Ratio of Outliers (>= 0.5 rad),0,0.6113486202876021
5,3-Layer FC,Ratio of Outliers (>= 0.5 rad),3,0.004275165176836378
5,4-Layer FC,Mean Square Error,0,0.7214695932460133
5,4-Layer FC,Mean Square Error,3,0.023185051480056316
5,4-Layer FC,R squared,0,0.25525956542032113
5,4-Layer FC,R squared,3,0.951359192482228
5,4-Layer FC,Standard Deviation of Error,0,0.849303052637886
5,4-Layer FC,Standard Deviation of Error,3,0.1504786101120645
5,4-Layer FC,Standard deviation per Recording (avg),0,0.4535999807619279
5,4-Layer FC,Standard deviation per Recording (avg),3,0.13649778813123703
5,4-Layer FC,Ratio of Outliers (>= 0.5 rad),0,0.6000777302759425
5,4-Layer FC,Ratio of Outliers (>= 0.5 rad),3,0.003109211037699184
5,5-Layer FC,Mean Square Error,0,0.7090074778148654
5,5-Layer FC,Mean Square Error,3,0.024756175720754572
5,5-Layer FC,R squared,0,0.2681236436141342
5,5-Layer FC,R squared,3,0.948063070761556
5,5-Layer FC,Standard Deviation of Error,0,0.841413333283542
5,5-Layer FC,Standard Deviation of Error,3,0.15613707456962095
5,5-Layer FC,Standard deviation per Recording (avg),0,0.42456895112991333
5,5-Layer FC,Standard deviation per Recording (avg),3,0.1344647780060768
5,5-Layer FC,Ratio of Outliers (>= 0.5 rad),0,0.6059075009716285
5,5-Layer FC,Ratio of Outliers (>= 0.5 rad),3,0.003497862417411582
5,1-Channel CNN,Mean Square Error,0,0.6836458150063058
5,1-Channel CNN,Mean Square Error,3,0.028889724613700443
5,1-Channel CNN,R squared,0,0.29430334121820134
5,1-Channel CNN,R squared,3,0.939391140218722
5,1-Channel CNN,Standard Deviation of Error,0,0.8261043720737759
5,1-Channel CNN,Standard Deviation of Error,3,0.16854439305295726
5,1-Channel CNN,Standard deviation per Recording (avg),0,0.49698826862919715
5,1-Channel CNN,Standard deviation per Recording (avg),3,0.15964256942272187
5,1-Channel CNN,Ratio of Outliers (>= 0.5 rad),0,0.5569374271278663
5,1-Channel CNN,Ratio of Outliers (>= 0.5 rad),3,0.005441119315973571
5,2-Channel CNN,Mean Square Error,0,0.5566335351676726
5,2-Channel CNN,Mean Square Error,3,0.02032698935928378
5,2-Channel CNN,R squared,0,0.42541237390577147
5,2-Channel CNN,R squared,3,0.9573552304729098
5,2-Channel CNN,Standard Deviation of Error,0,0.7423462990935314
5,2-Channel CNN,Standard Deviation of Error,3,0.14243482852796338
5,2-Channel CNN,Standard deviation per Recording (avg),0,0.49086178310455814
5,2-Channel CNN,Standard deviation per Recording (avg),3,0.13760491490364074
5,2-Channel CNN,Ratio of Outliers (>= 0.5 rad),0,0.49475320637388265
5,2-Channel CNN,Ratio of Outliers (>= 0.5 rad),3,0.001554605518849592
5,3-Channel CNN,Mean Square Error,0,0.4001777697844847
5,3-Channel CNN,Mean Square Error,3,0.012969387367713133
5,3-Channel CNN,R squared,0,0.5869145852182862
5,3-Channel CNN,R squared,3,0.9727910254967945
5,3-Channel CNN,Standard Deviation of Error,0,0.6325199083918307
5,3-Channel CNN,Standard Deviation of Error,3,0.1137932525794272
5,3-Channel CNN,Standard deviation per Recording (avg),0,0.47329170184750713
5,3-Channel CNN,Standard deviation per Recording (avg),3,0.10906099379062653
5,3-Channel CNN,Ratio of Outliers (>= 0.5 rad),0,0.3870967741935484
5,3-Channel CNN,Ratio of Outliers (>= 0.5 rad),3,0.0
5,4-Channel CNN,Mean Square Error,0,0.36195139511039137
5,4-Channel CNN,Mean Square Error,3,0.012005519437104291
5,4-Channel CNN,R squared,0,0.6263739431090384
5,4-Channel CNN,R squared,3,0.9748131609458198
5,4-Channel CNN,Standard Deviation of Error,0,0.6011971399551345
5,4-Channel CNN,Standard Deviation of Error,3,0.10940164109687311
5,4-Channel CNN,Standard deviation per Recording (avg),0,0.4618747772709016
5,4-Channel CNN,Standard deviation per Recording (avg),3,0.10460929423570633
5,4-Channel CNN,Ratio of Outliers (>= 0.5 rad),0,0.33812670034978626
5,4-Channel CNN,Ratio of Outliers (>= 0.5 rad),3,0.0
6,kNN,Mean Square Error,0,0.9374258064516131
6,kNN,Mean Square Error,3,0.11703377380489702
6,kNN,R squared,0,-0.03600659353124769
6,kNN,R squared,3,0.7536134842550346
6,kNN,Standard Deviation of Error,0,0.9604936567387932
6,kNN,Standard Deviation of Error,3,0.3065000750566959
6,kNN,Standard deviation per Recording (avg),0,0.28723068733409846
6,kNN,Standard deviation per Recording (avg),3,0.13673370543213662
6,kNN,Ratio of Outliers (>= 0.5 rad),0,0.7155071900505247
6,kNN,Ratio of Outliers (>= 0.5 rad),3,0.1531286436066848
6,Linear,Mean Square Error,0,0.760101476314673
6,Linear,Mean Square Error,3,0.03341298568229982
6,Linear,R squared,0,0.15996536921081295
6,Linear,R squared,3,0.9296569797311467
6,Linear,Standard Deviation of Error,0,0.8649517057428262
6,Linear,Standard Deviation of Error,3,0.1824645595395733
6,Linear,Standard deviation per Recording (avg),0,0.4492108328600892
6,Linear,Standard deviation per Recording (avg),3,0.17002929925744628
6,Linear,Ratio of Outliers (>= 0.5 rad),0,0.623008161678974
6,Linear,Ratio of Outliers (>= 0.5 rad),3,0.006218422075398368
6,3-Layer FC,Mean Square Error,0,0.6975419359973337
6,3-Layer FC,Mean Square Error,3,0.023433110950410486
6,3-Layer FC,R squared,0,0.229103743481068
6,3-Layer FC,R squared,3,0.9506672102211982
6,3-Layer FC,Standard Deviation of Error,0,0.8310181375854448
6,3-Layer FC,Standard Deviation of Error,3,0.15191590989984582
6,3-Layer FC,Standard deviation per Recording (avg),0,0.4727026809539114
6,3-Layer FC,Standard deviation per Recording (avg),3,0.14304360389709472
6,3-Layer FC,Ratio of Outliers (>= 0.5 rad),0,0.5876408861251458
6,3-Layer FC,Ratio of Outliers (>= 0.5 rad),3,0.00194325689856199
6,4-Layer FC,Mean Square Error,0,0.6707889377051773
6,4-Layer FC,Mean Square Error,3,0.022522789477627793
6,4-Layer FC,R squared,0,0.2586701181601663
6,4-Layer FC,R squared,3,0.9525836735513532
6,4-Layer FC,Standard Deviation of Error,0,0.8135156808739695
6,4-Layer FC,Standard Deviation of Error,3,0.14915464914892188
6,4-Layer FC,Standard deviation per Recording (avg),0,0.4377410997237478
6,4-Layer FC,Standard deviation per Recording (avg),3,0.13236797571182252
6,4-Layer FC,Ratio of Outliers (>= 0.5 rad),0,0.5744267392149243
6,4-Layer FC,Ratio of Outliers (>= 0.5 rad),3,0.003109211037699184
6,5-Layer FC,Mean Square Error,0,0.6681711426348232
6,5-Layer FC,Mean Square Error,3,0.024851906099203055
6,5-Layer FC,R squared,0,0.2615632036019532
6,5-Layer FC,R squared,3,0.9476802776298453
6,5-Layer FC,Standard Deviation of Error,0,0.8115577851308874
6,5-Layer FC,Standard Deviation of Error,3,0.15648687350784418
6,5-Layer FC,Standard deviation per Recording (avg),0,0.43981143832206726
6,5-Layer FC,Standard deviation per Recording (avg),3,0.1294207102060318
6,5-Layer FC,Ratio of Outliers (>= 0.5 rad),0,0.5775359502526234
6,5-Layer FC,Ratio of Outliers (>= 0.5 rad),3,0.003109211037699184
6,1-Channel CNN,Mean Square Error,0,0.6354388663822013
6,1-Channel CNN,Mean Square Error,3,0.030903116584727077
6,1-Channel CNN,R squared,0,0.29773764405966097
6,1-Channel CNN,R squared,3,0.9349409065996233
6,1-Channel CNN,Standard Deviation of Error,0,0.7938093727764041
6,1-Channel CNN,Standard Deviation of Error,3,0.17412441845997384
6,1-Channel CNN,Standard deviation per Recording (avg),0,0.46447908133268356
6,1-Channel CNN,Standard deviation per Recording (avg),3,0.16087701737880708
6,1-Channel CNN,Ratio of Outliers (>= 0.5 rad),0,0.5514963078118927
6,1-Channel CNN,Ratio of Outliers (>= 0.5 rad),3,0.006995724834823164
6,2-Channel CNN,Mean Square Error,0,0.5123282574818733
6,2-Channel CNN,Mean Square Error,3,0.021998010719420816
6,2-Channel CNN,R squared,0,0.43379470764442574
6,2-Channel CNN,R squared,3,0.9536884692489366
6,2-Channel CNN,Standard Deviation of Error,0,0.707486579675532
6,2-Channel CNN,Standard Deviation of Error,3,0.14776128848265502
6,2-Channel CNN,Standard deviation per Recording (avg),0,0.47620570233889986
6,2-Channel CNN,Standard deviation per Recording (avg),3,0.13658147633075715
6,2-Channel CNN,Ratio of Outliers (>= 0.5 rad),0,0.46987951807228917
6,2-Channel CNN,Ratio of Outliers (>= 0.5 rad),3,0.003109211037699184
6,3-Channel CNN,Mean Square Error,0,0.4074307662599689
6,3-Channel CNN,Mean Square Error,3,0.015339068482957503
6,3-Channel CNN,R squared,0,0.5497233409323643
6,3-Channel CNN,R squared,3,0.967707273589334
6,3-Channel CNN,Standard Deviation of Error,0,0.6288534743853094
6,3-Channel CNN,Standard Deviation of Error,3,0.12355453346834508
6,3-Channel CNN,Standard deviation per Recording (avg),0,0.4873802417090961
6,3-Channel CNN,Standard deviation per Recording (avg),3,0.11809522032737732
6,3-Channel CNN,Ratio of Outliers (>= 0.5 rad),0,0.3785464438398756
6,3-Channel CNN,Ratio of Outliers (>= 0.5 rad),3,0.0
6,4-Channel CNN,Mean Square Error,0,0.36185930694774165
6,4-Channel CNN,Mean Square Error,3,0.012864811236040262
6,4-Channel CNN,R squared,0,0.6000871478591425
6,4-Channel CNN,R squared,3,0.9729162282551977
6,4-Channel CNN,Standard Deviation of Error,0,0.5992549256954476
6,4-Channel CNN,Standard Deviation of Error,3,0.10988311650828862
6,4-Channel CNN,Standard deviation per Recording (avg),0,0.48070530593395233
6,4-Channel CNN,Standard deviation per Recording (avg),3,0.10512640327215195
6,4-Channel CNN,Ratio of Outliers (>= 0.5 rad),0,0.3478429848425962
6,4-Channel CNN,Ratio of Outliers (>= 0.5 rad),3,0.0
7,kNN,Mean Square Error,0,0.7654145355616012
7,kNN,Mean Square Error,3,0.11442720559657989
7,kNN,R squared,0,-0.009441868949860543
7,kNN,R squared,3,0.7991651033729832
7,kNN,Standard Deviation of Error,0,0.8733120133566784
7,kNN,Standard Deviation of Error,3,0.3146645599150992
7,kNN,Standard deviation per Recording (avg),0,0.3037190279034504
7,kNN,Standard deviation per Recording (avg),3,0.13829648065410663
7,kNN,Ratio of Outliers (>= 0.5 rad),0,0.5907500971628449
7,kNN,Ratio of Outliers (>= 0.5 rad),3,0.14768752429071122
7,Linear,Mean Square Error,0,0.630700350975309
7,Linear,Mean Square Error,3,0.03234492099702246
7,Linear,R squared,0,0.16822151728707235
7,Linear,R squared,3,0.9432303810009305
7,Linear,Standard Deviation of Error,0,0.7928416801204745
7,Linear,Standard Deviation of Error,3,0.17983288984631884
7,Linear,Standard deviation per Recording (avg),0,0.4161933505052564
7,Linear,Standard deviation per Recording (avg),3,0.1711337374901795
7,Linear,Ratio of Outliers (>= 0.5 rad),0,0.5378935095219588
7,Linear,Ratio of Outliers (>= 0.5 rad),3,0.006218422075398368
7,3-Layer FC,Mean Square Error,0,0.5805262364764118
7,3-Layer FC,Mean Square Error,3,0.02415880542183425
7,3-Layer FC,R squared,0,0.23439200342176492
7,3-Layer FC,R squared,3,0.957598097723088
7,3-Layer FC,Standard Deviation of Error,0,0.7605875980506568
7,3-Layer FC,Standard Deviation of Error,3,0.1554043934757709
7,3-Layer FC,Standard deviation per Recording (avg),0,0.4481524488618297
7,3-Layer FC,Standard deviation per Recording (avg),3,0.14473226308822632
7,3-Layer FC,Ratio of Outliers (>= 0.5 rad),0,0.5099106101826661
7,3-Layer FC,Ratio of Outliers (>= 0.5 rad),3,0.002331908278274388
7,4-Layer FC,Mean Square Error,0,0.5630913121126033
7,4-Layer FC,Mean Square Error,3,0.022170350526537333
7,4-Layer FC,R squared,0,0.2573854818796688
7,4-Layer FC,R squared,3,0.961088099346936
7,4-Layer FC,Standard Deviation of Error,0,0.7480756735927769
7,4-Layer FC,Standard Deviation of Error,3,0.1487461864482276
7,4-Layer FC,Standard deviation per Recording (avg),0,0.42662492490583853
7,4-Layer FC,Standard deviation per Recording (avg),3,0.13003373354673387
7,4-Layer FC,Ratio of Outliers (>= 0.5 rad),0,0.5036921881072678
7,4-Layer FC,Ratio of Outliers (>= 0.5 rad),3,0.001165954139137194
7,5-Layer FC,Mean Square Error,0,0.5689912385539788
7,5-Layer FC,Mean Square Error,3,0.023566993759625714
7,5-Layer FC,R squared,0,0.24960455729965814
7,5-Layer FC,R squared,3,0.9586368055494536
7,5-Layer FC,Standard Deviation of Error,0,0.7535886690412933
7,5-Layer FC,Standard Deviation of Error,3,0.1535142662967671
7,5-Layer FC,Standard deviation per Recording (avg),0,0.4191686462971472
7,5-Layer FC,Standard deviation per Recording (avg),3,0.12709268182516098
7,5-Layer FC,Ratio of Outliers (>= 0.5 rad),0,0.5099106101826661
7,5-Layer FC,Ratio of Outliers (>= 0.5 rad),3,0.00194325689856199
7,1-Channel CNN,Mean Square Error,0,0.5644988221606184
7,1-Channel CNN,Mean Square Error,3,0.031679918944027476
7,1-Channel CNN,R squared,0,0.25552923339283873
7,1-Channel CNN,R squared,3,0.9443975476539453
7,1-Channel CNN,Standard Deviation of Error,0,0.7487158825214337
7,1-Channel CNN,Standard Deviation of Error,3,0.17480071115181262
7,1-Channel CNN,Standard deviation per Recording (avg),0,0.49133476134269466
7,1-Channel CNN,Standard deviation per Recording (avg),3,0.16876011341810226
7,1-Channel CNN,Ratio of Outliers (>= 0.5 rad),0,0.49514185775359504
7,1-Channel CNN,Ratio of Outliers (>= 0.5 rad),3,0.006995724834823164
7,2-Channel CNN,Mean Square Error,0,0.43098482886029915
7,2-Channel CNN,Mean Square Error,3,0.01932303700230704
7,2-Channel CNN,R squared,0,0.4316097866960842
7,2-Channel CNN,R squared,3,0.9660855115822705
7,2-Channel CNN,Standard Deviation of Error,0,0.6558476993932159
7,2-Channel CNN,Standard Deviation of Error,3,0.1373594735173679
7,2-Channel CNN,Standard deviation per Recording (avg),0,0.47889912897540676
7,2-Channel CNN,Standard deviation per Recording (avg),3,0.12251834064722061
7,2-Channel CNN,Ratio of Outliers (>= 0.5 rad),0,0.4251846094053634
7,2-Channel CNN,Ratio of Outliers (>= 0.5 rad),3,0.00194325689856199
7,3-Channel CNN,Mean Square Error,0,0.34834994911920825
7,3-Channel CNN,Mean Square Error,3,0.013903076052194171
7,3-Channel CNN,R squared,0,0.5405900889646977
7,3-Channel CNN,R squared,3,0.9755982606830047
7,3-Channel CNN,Standard Deviation of Error,0,0.5878717527563416
7,3-Channel CNN,Standard Deviation of Error,3,0.11733695011106025
7,3-Channel CNN,Standard deviation per Recording (avg),0,0.46254711477987226
7,3-Channel CNN,Standard deviation per Recording (avg),3,0.11142853111028671
7,3-Channel CNN,Ratio of Outliers (>= 0.5 rad),0,0.35833657209483094
7,3-Channel CNN,Ratio of Outliers (>= 0.5 rad),3,0.0
7,4-Channel CNN,Mean Square Error,0,0.30880678627019176
7,4-Channel CNN,Mean Square Error,3,0.012741931653532637
7,4-Channel CNN,R squared,0,0.5927402930122501
7,4-Channel CNN,R squared,3,0.9776362228446989
7,4-Channel CNN,Standard Deviation of Error,0,0.5556654413865176
7,4-Channel CNN,Standard Deviation of Error,3,0.11173238615849361
7,4-Channel CNN,Standard deviation per Recording (avg),0,0.4407324425635799
7,4-Channel CNN,Standard deviation per Recording (avg),3,0.10727261960506439
7,4-Channel CNN,Ratio of Outliers (>= 0.5 rad),0,0.3202487368830159
7,4-Channel CNN,Ratio of Outliers (>= 0.5 rad),3,0.000777302759424796
8,kNN,Mean Square Error,0,0.8156976680917218
8,kNN,Mean Square Error,3,0.16354411193159735
8,kNN,R squared,0,-0.015498327571639159
8,kNN,R squared,3,0.7531949048629617
8,kNN,Standard Deviation of Error,0,0.9024005113687761
8,kNN,Standard Deviation of Error,3,0.3665541778566181
8,kNN,Standard deviation per Recording (avg),0,0.2948168535442004
8,kNN,Standard deviation per Recording (avg),3,0.13862659953787532
8,kNN,Ratio of Outliers (>= 0.5 rad),0,0.6696463272444617
8,kNN,Ratio of Outliers (>= 0.5 rad),3,0.2289156626506024
8,Linear,Mean Square Error,0,0.70905746384345
8,Linear,Mean Square Error,3,0.03700846266798434
8,Linear,R squared,0,0.11726280844994985
8,Linear,R squared,3,0.9441503760559251
8,Linear,Standard Deviation of Error,0,0.8417607891875563
8,Linear,Standard Deviation of Error,3,0.19225425878722024
8,Linear,Standard deviation per Recording (avg),0,0.4212431126845479
8,Linear,Standard deviation per Recording (avg),3,0.16890624625889678
8,Linear,Ratio of Outliers (>= 0.5 rad),0,0.5958025650991061
8,Linear,Ratio of Outliers (>= 0.5 rad),3,0.009327633113097552
8,3-Layer FC,Mean Square Error,0,0.6405090227409439
8,3-Layer FC,Mean Square Error,3,0.02718951517675748
8,3-Layer FC,R squared,0,0.20260181335367666
8,3-Layer FC,R squared,3,0.9589681902902364
8,3-Layer FC,Standard Deviation of Error,0,0.8001335620106981
8,3-Layer FC,Standard Deviation of Error,3,0.16487520249979457
8,3-Layer FC,Standard deviation per Recording (avg),0,0.48206816957547116
8,3-Layer FC,Standard deviation per Recording (avg),3,0.14354839233251718
8,3-Layer FC,Ratio of Outliers (>= 0.5 rad),0,0.541002720559658
8,3-Layer FC,Ratio of Outliers (>= 0.5 rad),3,0.003497862417411582
8,4-Layer FC,Mean Square Error,0,0.6256451165365778
8,4-Layer FC,Mean Square Error,3,0.02644765138574809
8,4-Layer FC,R squared,0,0.22110655166809123
8,4-Layer FC,R squared,3,0.9600877400028875
8,4-Layer FC,Standard Deviation of Error,0,0.7904899476025733
8,4-Layer FC,Standard Deviation of Error,3,0.16258695632451628
8,4-Layer FC,Standard deviation per Recording (avg),0,0.4519259092899469
8,4-Layer FC,Standard deviation per Recording (avg),3,0.13026588238202608
8,4-Layer FC,Ratio of Outliers (>= 0.5 rad),0,0.5375048581422464
8,4-Layer FC,Ratio of Outliers (>= 0.5 rad),3,0.001554605518849592
8,5-Layer FC,Mean Square Error,0,0.6209078817515381
8,5-Layer FC,Mean Square Error,3,0.03089273140282905
8,5-Layer FC,R squared,0,0.2270041460706549
8,5-Layer FC,R squared,3,0.9533796513804964
8,5-Layer FC,Standard Deviation of Error,0,0.7877271444839917
8,5-Layer FC,Standard Deviation of Error,3,0.17567912867817823
8,5-Layer FC,Standard deviation per Recording (avg),0,0.43174603352179897
8,5-Layer FC,Standard deviation per Recording (avg),3,0.12715057054391274
8,5-Layer FC,Ratio of Outliers (>= 0.5 rad),0,0.5394481150408084
8,5-Layer FC,Ratio of Outliers (>= 0.5 rad),3,0.00388651379712398
8,1-Channel CNN,Mean Square Error,0,0.5870156610067125
8,1-Channel CNN,Mean Square Error,3,0.03928082266806122
8,1-Channel CNN,R squared,0,0.26919807996356027
8,1-Channel CNN,R squared,3,0.9407211481896285
8,1-Channel CNN,Standard Deviation of Error,0,0.7627172134371266
8,1-Channel CNN,Standard Deviation of Error,3,0.1923556081011578
8,1-Channel CNN,Standard deviation per Recording (avg),0,0.4472056581423833
8,1-Channel CNN,Standard deviation per Recording (avg),3,0.16160040291456076
8,1-Channel CNN,Ratio of Outliers (>= 0.5 rad),0,0.5149630781189273
8,1-Channel CNN,Ratio of Outliers (>= 0.5 rad),3,0.012825495530509134
8,2-Channel CNN,Mean Square Error,0,0.5132696705076054
8,2-Channel CNN,Mean Square Error,3,0.02314109098415301
8,2-Channel CNN,R squared,0,0.3610077454149224
8,2-Channel CNN,R squared,3,0.9650776839687905
8,2-Channel CNN,Standard Deviation of Error,0,0.7102697002992381
8,2-Channel CNN,Standard Deviation of Error,3,0.1511670275671784
8,2-Channel CNN,Standard deviation per Recording (avg),0,0.47719620970579296
8,2-Channel CNN,Standard deviation per Recording (avg),3,0.13856591599491927
8,2-Channel CNN,Ratio of Outliers (>= 0.5 rad),0,0.4745433346288379
8,2-Channel CNN,Ratio of Outliers (>= 0.5 rad),3,0.003497862417411582
8,3-Channel CNN,Mean Square Error,0,0.3637405054336849
8,3-Channel CNN,Mean Square Error,3,0.016587545704033466
8,3-Channel CNN,R squared,0,0.5471632574332249
8,3-Channel CNN,R squared,3,0.9749676662325438
8,3-Channel CNN,Standard Deviation of Error,0,0.6030655272576078
8,3-Channel CNN,Standard Deviation of Error,3,0.12446138449604127
8,3-Channel CNN,Standard deviation per Recording (avg),0,0.4871374425979761
8,3-Channel CNN,Standard deviation per Recording (avg),3,0.11342475076134388
8,3-Channel CNN,Ratio of Outliers (>= 0.5 rad),0,0.35639331519626893
8,3-Channel CNN,Ratio of Outliers (>= 0.5 rad),3,0.000777302759424796
8,4-Channel CNN,Mean Square Error,0,0.3128804294325482
8,4-Channel CNN,Mean Square Error,3,0.01410174256529169
8,4-Channel CNN,R squared,0,0.6104812294462492
8,4-Channel CNN,R squared,3,0.9787190020214209
8,4-Channel CNN,Standard Deviation of Error,0,0.5590284642694552
8,4-Channel CNN,Standard Deviation of Error,3,0.11775334051407914
8,4-Channel CNN,Standard deviation per Recording (avg),0,0.46074115886138034
8,4-Channel CNN,Standard deviation per Recording (avg),3,0.10773031900708492
8,4-Channel CNN,Ratio of Outliers (>= 0.5 rad),0,0.3295763699961135
8,4-Channel CNN,Ratio of Outliers (>= 0.5 rad),3,0.000388651379712398
9,kNN,Mean Square Error,0,0.7902868247182278
9,kNN,Mean Square Error,3,0.15211768363777695
9,kNN,R squared,0,0.02845840373537223
9,kNN,R squared,3,0.7418819280723155
9,kNN,Standard Deviation of Error,0,0.884842022816298
9,kNN,Standard Deviation of Error,3,0.3388495398497968
9,kNN,Standard deviation per Recording (avg),0,0.312020720968077
9,kNN,Standard deviation per Recording (avg),3,0.14864419170895962
9,kNN,Ratio of Outliers (>= 0.5 rad),0,0.635833657209483
9,kNN,Ratio of Outliers (>= 0.5 rad),3,0.20054411193159735
9,Linear,Mean Square Error,0,0.6712344727697307
9,Linear,Mean Square Error,3,0.03523513491255143
9,Linear,R squared,0,0.17481578745151916
9,Linear,R squared,3,0.9402119144188638
9,Linear,Standard Deviation of Error,0,0.8171281149202778
9,Linear,Standard Deviation of Error,3,0.1874216772014495
9,Linear,Standard deviation per Recording (avg),0,0.4186653440217622
9,Linear,Standard deviation per Recording (avg),3,0.17165216737852024
9,Linear,Ratio of Outliers (>= 0.5 rad),0,0.5650991061018267
9,Linear,Ratio of Outliers (>= 0.5 rad),3,0.013214146910221531
9,3-Layer FC,Mean Square Error,0,0.6072591277140259
9,3-Layer FC,Mean Square Error,3,0.029643297165651117
9,3-Layer FC,R squared,0,0.25346407932853576
9,3-Layer FC,R squared,3,0.9497003206530743
9,3-Layer FC,Standard Deviation of Error,0,0.7757400047512599
9,3-Layer FC,Standard Deviation of Error,3,0.17112204450392224
9,3-Layer FC,Standard deviation per Recording (avg),0,0.47849591771761574
9,3-Layer FC,Standard deviation per Recording (avg),3,0.1492529100050097
9,3-Layer FC,Ratio of Outliers (>= 0.5 rad),0,0.531286436066848
9,3-Layer FC,Ratio of Outliers (>= 0.5 rad),3,0.010493587252234746
9,4-Layer FC,Mean Square Error,0,0.6056088303053653
9,4-Layer FC,Mean Square Error,3,0.02900651187916298
9,4-Layer FC,R squared,0,0.2554928776439995
9,4-Layer FC,R squared,3,0.9507808379634195
9,4-Layer FC,Standard Deviation of Error,0,0.7771377688186228
9,4-Layer FC,Standard Deviation of Error,3,0.16763186231374752
9,4-Layer FC,Standard deviation per Recording (avg),0,0.47370570302009585
9,4-Layer FC,Standard deviation per Recording (avg),3,0.13473503745120505
9,4-Layer FC,Ratio of Outliers (>= 0.5 rad),0,0.5347842984842596
9,4-Layer FC,Ratio of Outliers (>= 0.5 rad),3,0.010493587252234746
9,5-Layer FC,Mean Square Error,0,0.817785918085474
9,5-Layer FC,Mean Square Error,3,0.030228710590985492
9,5-Layer FC,R squared,0,-0.0053476932793035115
9,5-Layer FC,R squared,3,0.9487069727331329
9,5-Layer FC,Standard Deviation of Error,0,0.9017763173988147
9,5-Layer FC,Standard Deviation of Error,3,0.173309191570133
9,5-Layer FC,Standard deviation per Recording (avg),0,0.027423044899478555
9,5-Layer FC,Standard deviation per Recording (avg),3,0.12936114341668462
9,5-Layer FC,Ratio of Outliers (>= 0.5 rad),0,0.6436066848037311
9,5-Layer FC,Ratio of Outliers (>= 0.5 rad),3,0.010493587252234746
9,1-Channel CNN,Mean Square Error,0,0.5925087711372633
9,1-Channel CNN,Mean Square Error,3,0.028791824540730863
9,1-Channel CNN,R squared,0,0.2715974766291549
9,1-Channel CNN,R squared,3,0.9511451261943351
9,1-Channel CNN,Standard Deviation of Error,0,0.7653473356433141
9,1-Channel CNN,Standard Deviation of Error,3,0.16815424450141478
9,1-Channel CNN,Standard deviation per Recording (avg),0,0.49772522151470183
9,1-Channel CNN,Standard deviation per Recording (avg),3,0.15762564928635306
9,1-Channel CNN,Ratio of Outliers (>= 0.5 rad),0,0.4986397201710066
9,1-Channel CNN,Ratio of Outliers (>= 0.5 rad),3,0.0058297706956859695
9,2-Channel CNN,Mean Square Error,0,0.48330116271671425
9,2-Channel CNN,Mean Square Error,3,0.023922863424242123
9,2-Channel CNN,R squared,0,0.4058521938920574
9,2-Channel CNN,R squared,3,0.9594069326169964
9,2-Channel CNN,Standard Deviation of Error,0,0.6936007486674535
